Client 0,file1m5.txt,120
Client 2,file1m5.txt,198
Client 1,file1m5.txt,99
Client 4,file1m5.txt,92
Client 3,file1m5.txt,115
Client 6,file1m5.txt,102
Client 7,file1m5.txt,74
Client 8,file1m5.txt,94
Client 5,file1m5.txt,75
Client 9,file1m5.txt,93
