Client 27,file110k1.txt,5024
Client 79,file110k1.txt,819
Client 86,file110k1.txt,984
Client 124,file110k2.txt,5710
Client 49,file110k3.txt,690
Client 92,file110k3.txt,2258
Client 104,file110k3.txt,1667
Client 78,file110k4.txt,1132
Client 142,file110k4.txt,2124
Client 61,file110k5.txt,2834
Client 120,file110k5.txt,2442
Client 14,file130k1.txt,2948
Client 13,file130k1.txt,5676
Client 41,file130k1.txt,132
Client 60,file130k1.txt,1590
Client 84,file130k1.txt,13
Client 107,file130k1.txt,427
Client 114,file130k1.txt,3349
Client 119,file130k1.txt,1279
Client 131,file130k1.txt,2409
Client 37,file130k2.txt,7617
Client 35,file130k2.txt,10920
Client 15,file130k2.txt,9026
Client 122,file130k2.txt,3488
Client 134,file130k2.txt,649
Client 0,file130k3.txt,129
Client 33,file130k3.txt,9236
Client 48,file130k3.txt,702
Client 116,file130k3.txt,745
Client 26,file130k4.txt,10295
Client 45,file130k4.txt,648
Client 52,file130k4.txt,1337
Client 90,file130k4.txt,2622
Client 126,file130k4.txt,5586
Client 140,file130k4.txt,781
Client 18,file130k5.txt,9789
Client 40,file130k5.txt,705
Client 73,file130k5.txt,695
Client 80,file130k5.txt,1240
Client 85,file130k5.txt,3500
Client 71,file1m1.txt,998
Client 91,file1m1.txt,3048
Client 32,file1m2.txt,8080
Client 72,file1m2.txt,760
Client 74,file1m2.txt,1387
Client 10,file1m3.txt,244
Client 25,file1m3.txt,2171
Client 70,file1m3.txt,1941
Client 83,file1m3.txt,747
Client 118,file1m3.txt,4007
Client 137,file1m3.txt,1649
Client 146,file1m3.txt,1436
Client 11,file1m4.txt,851
Client 16,file1m4.txt,3901
Client 82,file1m4.txt,912
Client 6,file1m5.txt,204
Client 59,file1m5.txt,2888
Client 94,file1m5.txt,3323
Client 102,file1m5.txt,769
Client 113,file1m5.txt,5148
Client 2,file200k1.txt,674
Client 22,file200k1.txt,2899
Client 44,file200k1.txt,186
Client 62,file200k1.txt,2536
Client 77,file200k1.txt,764
Client 88,file200k1.txt,2735
Client 117,file200k2.txt,2882
Client 115,file200k2.txt,660
Client 148,file200k2.txt,1982
Client 47,file200k3.txt,674
Client 99,file200k3.txt,1253
Client 101,file200k3.txt,685
Client 127,file200k3.txt,5279
Client 42,file200k4.txt,679
Client 65,file200k4.txt,1359
Client 100,file200k4.txt,751
Client 66,file200k5.txt,719
Client 81,file200k5.txt,1143
Client 129,file200k5.txt,2950
Client 132,file200k5.txt,1795
Client 28,file350k1.txt,1614
Client 53,file350k1.txt,715
Client 96,file350k1.txt,2153
Client 125,file350k1.txt,4830
Client 43,file350k2.txt,715
Client 57,file350k2.txt,808
Client 58,file350k2.txt,1233
Client 93,file350k2.txt,1646
Client 138,file350k2.txt,1239
Client 149,file350k2.txt,704
Client 9,file350k3.txt,701
Client 55,file350k3.txt,717
Client 54,file350k3.txt,688
Client 1,file350k4.txt,651
Client 8,file350k4.txt,6
Client 20,file350k4.txt,2284
Client 21,file350k4.txt,3200
Client 29,file350k4.txt,1145
Client 36,file350k4.txt,7561
Client 50,file350k4.txt,211
Client 112,file350k4.txt,4472
Client 135,file350k4.txt,1090
Client 38,file350k5.txt,6964
Client 46,file350k5.txt,681
Client 69,file350k5.txt,1597
Client 123,file350k5.txt,6258
Client 128,file350k5.txt,5353
Client 12,file500k1.txt,692
Client 39,file500k1.txt,5239
Client 145,file500k1.txt,1848
Client 3,file500k2.txt,219
Client 34,file500k2.txt,6315
Client 133,file500k2.txt,700
Client 68,file500k3.txt,1900
Client 95,file500k3.txt,2776
Client 108,file500k3.txt,723
Client 121,file500k3.txt,4600
Client 141,file500k3.txt,1224
Client 5,file500k4.txt,302
Client 136,file500k4.txt,1320
Client 144,file500k4.txt,1556
Client 56,file500k5.txt,1262
Client 89,file500k5.txt,2163
Client 87,file500k5.txt,685
Client 130,file500k5.txt,1348
Client 4,file75k1.txt,198
Client 106,file75k1.txt,678
Client 147,file75k1.txt,1951
Client 23,file75k2.txt,10672
Client 17,file75k2.txt,4545
Client 31,file75k2.txt,1199
Client 63,file75k2.txt,1410
Client 76,file75k2.txt,791
Client 109,file75k2.txt,11
Client 111,file75k2.txt,3413
Client 139,file75k2.txt,7
Client 67,file75k3.txt,2244
Client 19,file75k4.txt,2456
Client 30,file75k4.txt,3433
Client 51,file75k4.txt,1341
Client 98,file75k4.txt,3860
Client 143,file75k4.txt,1814
Client 7,file75k5.txt,174
Client 24,file75k5.txt,8390
Client 64,file75k5.txt,2848
Client 75,file75k5.txt,742
Client 97,file75k5.txt,665
Client 105,file75k5.txt,17
Client 103,file75k5.txt,11
Client 110,file75k5.txt,1240
