Client 5,file500k4.txt,267
Client 4,file75k1.txt,201
Client 1,file350k4.txt,256
Client 2,file200k1.txt,642
Client 0,file130k3.txt,128
Client 3,file500k2.txt,216
Client 6,file1m5.txt,225
Client 14,file130k1.txt,693
Client 12,file500k1.txt,720
Client 9,file350k3.txt,1231
Client 7,file75k5.txt,2252
Client 13,file130k1.txt,3063
Client 8,file350k4.txt,20
Client 10,file1m3.txt,2882
Client 15,file130k2.txt,3004
Client 16,file1m4.txt,1797
Client 17,file75k2.txt,1776
Client 11,file1m4.txt,3481
Client 20,file350k4.txt,18
Client 18,file130k5.txt,639
Client 19,file75k4.txt,672
Client 26,file130k4.txt,2586
Client 25,file1m3.txt,1500
Client 24,file75k5.txt,2219
Client 22,file200k1.txt,1679
Client 29,file350k4.txt,599
Client 21,file350k4.txt,1795
Client 31,file75k2.txt,696
Client 32,file1m2.txt,2096
Client 28,file350k1.txt,995
Client 23,file75k2.txt,2357
Client 33,file130k3.txt,2465
Client 27,file110k1.txt,1505
Client 30,file75k4.txt,2281
Client 34,file500k2.txt,1295
Client 38,file350k5.txt,704
Client 36,file350k4.txt,1113
Client 35,file130k2.txt,319
Client 39,file500k1.txt,765
Client 40,file130k5.txt,691
Client 37,file130k2.txt,1672
Client 43,file350k2.txt,687
Client 41,file130k1.txt,14
Client 42,file200k4.txt,723
Client 47,file200k3.txt,693
Client 44,file200k1.txt,1127
Client 53,file350k1.txt,1223
Client 45,file130k4.txt,1223
Client 48,file130k3.txt,694
Client 51,file75k4.txt,710
Client 46,file350k5.txt,1095
Client 50,file350k4.txt,1008
Client 49,file110k3.txt,682
Client 52,file130k4.txt,1811
Client 54,file350k3.txt,746
Client 55,file350k3.txt,10
Client 58,file350k2.txt,657
Client 57,file350k2.txt,240
Client 56,file500k5.txt,1235
Client 60,file130k1.txt,3
Client 61,file110k5.txt,1386
Client 59,file1m5.txt,727
Client 63,file75k2.txt,1725
Client 70,file1m3.txt,2248
Client 68,file500k3.txt,2204
Client 64,file75k5.txt,1840
Client 67,file75k3.txt,2530
Client 72,file1m2.txt,2052
Client 62,file200k1.txt,1247
Client 65,file200k4.txt,696
Client 71,file1m1.txt,1534
Client 66,file200k5.txt,668
Client 69,file350k5.txt,1088
Client 73,file130k5.txt,701
Client 78,file110k4.txt,2032
Client 75,file75k5.txt,1348
Client 81,file200k5.txt,1990
Client 82,file1m4.txt,1484
Client 80,file130k5.txt,2069
Client 76,file75k2.txt,790
Client 74,file1m2.txt,1361
Client 79,file110k1.txt,1382
Client 77,file200k1.txt,1335
Client 83,file1m3.txt,1617
Client 84,file130k1.txt,1455
Client 86,file110k1.txt,858
Client 87,file500k5.txt,695
Client 85,file130k5.txt,672
Client 90,file130k4.txt,1517
Client 91,file1m1.txt,1967
Client 89,file500k5.txt,1850
Client 88,file200k1.txt,1123
Client 93,file350k2.txt,694
Client 95,file500k3.txt,1156
Client 92,file110k3.txt,1223
Client 94,file1m5.txt,2166
Client 98,file75k4.txt,1172
Client 103,file75k5.txt,440
Client 102,file1m5.txt,783
Client 101,file200k3.txt,700
Client 97,file75k5.txt,683
Client 99,file200k3.txt,1930
Client 96,file350k1.txt,1173
Client 100,file200k4.txt,1362
Client 104,file110k3.txt,696
Client 105,file75k5.txt,332
Client 106,file75k1.txt,1518
Client 110,file75k5.txt,438
Client 112,file350k4.txt,561
Client 111,file75k2.txt,12
Client 114,file130k1.txt,707
Client 107,file130k1.txt,18
Client 118,file1m3.txt,768
Client 119,file130k1.txt,892
Client 116,file130k3.txt,837
Client 109,file75k2.txt,648
Client 108,file500k3.txt,1518
Client 113,file1m5.txt,1191
Client 117,file200k2.txt,13
Client 120,file110k5.txt,710
Client 115,file200k2.txt,922
Client 121,file500k3.txt,1027
Client 123,file350k5.txt,711
Client 122,file130k2.txt,694
Client 127,file200k3.txt,1331
Client 124,file110k2.txt,1304
Client 126,file130k4.txt,1239
Client 125,file350k1.txt,664
Client 132,file200k5.txt,1259
Client 138,file350k2.txt,2179
Client 134,file130k2.txt,1054
Client 135,file350k4.txt,1995
Client 130,file500k5.txt,740
Client 136,file500k4.txt,2181
Client 141,file500k3.txt,2411
Client 129,file200k5.txt,753
Client 131,file130k1.txt,367
Client 128,file350k5.txt,1330
Client 137,file1m3.txt,2454
Client 133,file500k2.txt,453
Client 139,file75k2.txt,786
Client 140,file130k4.txt,1592
Client 142,file110k4.txt,2063
Client 147,file75k1.txt,1872
Client 144,file500k4.txt,1345
Client 146,file1m3.txt,1221
Client 143,file75k4.txt,1622
Client 145,file500k1.txt,1270
Client 148,file200k2.txt,1777
Client 149,file350k2.txt,690
