Client 2,file200k1.txt,139
Client 0,file130k3.txt,143
Client 3,file500k2.txt,164
Client 4,file75k1.txt,194
Client 1,file350k4.txt,211
Client 7,file75k5.txt,143
Client 6,file1m5.txt,237
Client 5,file500k4.txt,192
Client 8,file350k4.txt,6
Client 10,file1m3.txt,1203
Client 12,file500k1.txt,179
Client 11,file1m4.txt,987
Client 9,file350k3.txt,221
Client 13,file130k1.txt,562
Client 15,file130k2.txt,675
Client 14,file130k1.txt,144
Client 17,file75k2.txt,729
Client 16,file1m4.txt,221
Client 24,file75k5.txt,662
Client 22,file200k1.txt,1292
Client 19,file75k4.txt,1258
Client 25,file1m3.txt,1124
Client 20,file350k4.txt,1266
Client 31,file75k2.txt,5
Client 21,file350k4.txt,844
Client 23,file75k2.txt,792
Client 29,file350k4.txt,16
Client 27,file110k1.txt,641
Client 26,file130k4.txt,911
Client 28,file350k1.txt,687
Client 30,file75k4.txt,1368
Client 18,file130k5.txt,662
Client 33,file130k3.txt,2174
Client 35,file130k2.txt,1725
Client 36,file350k4.txt,1784
Client 39,file500k1.txt,674
Client 34,file500k2.txt,1253
Client 37,file130k2.txt,1819
Client 32,file1m2.txt,2440
Client 38,file350k5.txt,674
Client 40,file130k5.txt,659
Client 41,file130k1.txt,27
Client 44,file200k1.txt,13
Client 42,file200k4.txt,678
Client 43,file350k2.txt,696
Client 46,file350k5.txt,1070
Client 45,file130k4.txt,674
Client 55,file350k3.txt,1500
Client 49,file110k3.txt,922
Client 53,file350k1.txt,714
Client 54,file350k3.txt,697
Client 48,file130k3.txt,6
Client 52,file130k4.txt,654
Client 56,file500k5.txt,1249
Client 58,file350k2.txt,1217
Client 50,file350k4.txt,198
Client 47,file200k3.txt,848
Client 51,file75k4.txt,1273
Client 57,file350k2.txt,780
Client 61,file110k5.txt,786
Client 59,file1m5.txt,727
Client 60,file130k1.txt,8
Client 62,file200k1.txt,352
Client 63,file75k2.txt,13
Client 65,file200k4.txt,680
Client 64,file75k5.txt,641
Client 66,file200k5.txt,683
Client 67,file75k3.txt,644
Client 80,file130k5.txt,2863
Client 77,file200k1.txt,2094
Client 72,file1m2.txt,2721
Client 71,file1m1.txt,1581
Client 79,file110k1.txt,2695
Client 78,file110k4.txt,2584
Client 74,file1m2.txt,1350
Client 75,file75k5.txt,2667
Client 70,file1m3.txt,2802
Client 69,file350k5.txt,1195
Client 76,file75k2.txt,777
Client 81,file200k5.txt,3263
Client 73,file130k5.txt,647
Client 68,file500k3.txt,2139
Client 84,file130k1.txt,1972
Client 83,file1m3.txt,2776
Client 82,file1m4.txt,3983
Client 91,file1m1.txt,2651
Client 86,file110k1.txt,884
Client 87,file500k5.txt,698
Client 93,file350k2.txt,786
Client 92,file110k3.txt,1165
Client 90,file130k4.txt,2074
Client 88,file200k1.txt,456
Client 89,file500k5.txt,1716
Client 94,file1m5.txt,2742
Client 95,file500k3.txt,1067
Client 85,file130k5.txt,2136
Client 97,file75k5.txt,438
Client 98,file75k4.txt,2588
Client 96,file350k1.txt,1765
Client 99,file200k3.txt,2597
Client 101,file200k3.txt,680
Client 100,file200k4.txt,691
Client 105,file75k5.txt,3
Client 104,file110k3.txt,1027
Client 107,file130k1.txt,528
Client 106,file75k1.txt,709
Client 103,file75k5.txt,15
Client 111,file75k2.txt,42
Client 110,file75k5.txt,370
Client 102,file1m5.txt,733
Client 109,file75k2.txt,8
Client 108,file500k3.txt,703
Client 112,file350k4.txt,525
Client 113,file1m5.txt,551
Client 115,file200k2.txt,666
Client 118,file1m3.txt,11
Client 120,file110k5.txt,679
Client 116,file130k3.txt,754
Client 117,file200k2.txt,31
Client 119,file130k1.txt,540
Client 114,file130k1.txt,8
Client 121,file500k3.txt,1173
Client 123,file350k5.txt,1490
Client 122,file130k2.txt,699
Client 132,file200k5.txt,1356
Client 124,file110k2.txt,1695
Client 126,file130k4.txt,1568
Client 131,file130k1.txt,452
Client 127,file200k3.txt,2520
Client 133,file500k2.txt,1148
Client 130,file500k5.txt,722
Client 135,file350k4.txt,1791
Client 129,file200k5.txt,719
Client 128,file350k5.txt,3183
Client 125,file350k1.txt,3127
Client 136,file500k4.txt,1342
Client 134,file130k2.txt,836
Client 138,file350k2.txt,1206
Client 137,file1m3.txt,1531
Client 143,file75k4.txt,4353
Client 141,file500k3.txt,3741
Client 139,file75k2.txt,3438
Client 142,file110k4.txt,1838
Client 140,file130k4.txt,1609
Client 147,file75k1.txt,4436
Client 145,file500k1.txt,1898
Client 149,file350k2.txt,1228
Client 146,file1m3.txt,1037
Client 144,file500k4.txt,3830
Client 148,file200k2.txt,1608
