Client 1,file350k4.txt,224
Client 0,file130k3.txt,222
Client 6,file1m5.txt,201
Client 4,file75k1.txt,158
Client 5,file500k4.txt,159
Client 3,file500k2.txt,194
Client 2,file200k1.txt,175
Client 7,file75k5.txt,169
Client 9,file350k3.txt,204
Client 8,file350k4.txt,11
Client 14,file130k1.txt,690
Client 12,file500k1.txt,215
Client 15,file130k2.txt,172
Client 21,file350k4.txt,411
Client 18,file130k5.txt,202
Client 13,file130k1.txt,20
Client 10,file1m3.txt,443
Client 11,file1m4.txt,257
Client 17,file75k2.txt,570
Client 16,file1m4.txt,611
Client 20,file350k4.txt,617
Client 19,file75k4.txt,599
Client 26,file130k4.txt,728
Client 34,file500k2.txt,24
Client 22,file200k1.txt,132
Client 23,file75k2.txt,556
Client 24,file75k5.txt,17
Client 25,file1m3.txt,32
Client 32,file1m2.txt,235
Client 28,file350k1.txt,160
Client 31,file75k2.txt,210
Client 29,file350k4.txt,15
Client 27,file110k1.txt,174
Client 35,file130k2.txt,20
Client 30,file75k4.txt,70
Client 36,file350k4.txt,198
Client 33,file130k3.txt,17
Client 37,file130k2.txt,472
Client 40,file130k5.txt,21
Client 39,file500k1.txt,92
Client 38,file350k5.txt,712
Client 43,file350k2.txt,1500
Client 42,file200k4.txt,1081
Client 41,file130k1.txt,10
Client 44,file200k1.txt,15
Client 48,file130k3.txt,50
Client 47,file200k3.txt,884
Client 45,file130k4.txt,615
Client 55,file350k3.txt,710
Client 50,file350k4.txt,1504
Client 54,file350k3.txt,1932
Client 49,file110k3.txt,811
Client 46,file350k5.txt,1672
Client 52,file130k4.txt,11
Client 53,file350k1.txt,19
Client 51,file75k4.txt,1834
Client 56,file500k5.txt,1218
Client 58,file350k2.txt,741
Client 59,file1m5.txt,743
Client 57,file350k2.txt,297
Client 60,file130k1.txt,12
Client 61,file110k5.txt,680
Client 62,file200k1.txt,260
Client 71,file1m1.txt,1595
Client 74,file1m2.txt,1245
Client 64,file75k5.txt,1281
Client 76,file75k2.txt,1344
Client 63,file75k2.txt,1557
Client 73,file130k5.txt,555
Client 69,file350k5.txt,1055
Client 65,file200k4.txt,1378
Client 66,file200k5.txt,684
Client 75,file75k5.txt,1918
Client 68,file500k3.txt,2089
Client 67,file75k3.txt,2656
Client 72,file1m2.txt,827
Client 70,file1m3.txt,1369
Client 82,file1m4.txt,1525
Client 90,file130k4.txt,1078
Client 80,file130k5.txt,2178
Client 79,file110k1.txt,1435
Client 78,file110k4.txt,2004
Client 84,file130k1.txt,2206
Client 85,file130k5.txt,1920
Client 92,file110k3.txt,1383
Client 88,file200k1.txt,1324
Client 86,file110k1.txt,949
Client 91,file1m1.txt,1434
Client 77,file200k1.txt,1241
Client 83,file1m3.txt,744
Client 89,file500k5.txt,1998
Client 81,file200k5.txt,1885
Client 87,file500k5.txt,709
Client 94,file1m5.txt,2436
Client 93,file350k2.txt,795
Client 95,file500k3.txt,722
Client 96,file350k1.txt,675
Client 100,file200k4.txt,762
Client 97,file75k5.txt,11
Client 98,file75k4.txt,509
Client 101,file200k3.txt,708
Client 99,file200k3.txt,1217
Client 106,file75k1.txt,733
Client 104,file110k3.txt,641
Client 103,file75k5.txt,12
Client 105,file75k5.txt,11
Client 102,file1m5.txt,789
Client 107,file130k1.txt,434
Client 108,file500k3.txt,703
Client 109,file75k2.txt,11
Client 111,file75k2.txt,12
Client 110,file75k5.txt,11
Client 112,file350k4.txt,604
Client 122,file130k2.txt,26
Client 114,file130k1.txt,1260
Client 121,file500k3.txt,724
Client 117,file200k2.txt,1363
Client 115,file200k2.txt,1243
Client 119,file130k1.txt,1160
Client 116,file130k3.txt,94
Client 113,file1m5.txt,983
Client 120,file110k5.txt,684
Client 118,file1m3.txt,1182
Client 125,file350k1.txt,512
Client 126,file130k4.txt,731
Client 124,file110k2.txt,1505
Client 123,file350k5.txt,849
Client 134,file130k2.txt,914
Client 129,file200k5.txt,818
Client 131,file130k1.txt,450
Client 137,file1m3.txt,296
Client 127,file200k3.txt,666
Client 135,file350k4.txt,19
Client 133,file500k2.txt,1035
Client 130,file500k5.txt,724
Client 132,file200k5.txt,1177
Client 128,file350k5.txt,54
Client 136,file500k4.txt,1342
Client 138,file350k2.txt,551
Client 139,file75k2.txt,184
Client 140,file130k4.txt,13
Client 142,file110k4.txt,703
Client 141,file500k3.txt,24
Client 143,file75k4.txt,13
Client 145,file500k1.txt,744
Client 144,file500k4.txt,740
Client 147,file75k1.txt,697
Client 148,file200k2.txt,699
Client 146,file1m3.txt,38
Client 149,file350k2.txt,19
