Client 0,file1m5.txt,321
Client 1,file1m5.txt,39
Client 5,file1m5.txt,51
Client 3,file1m5.txt,35
Client 4,file1m5.txt,48
Client 2,file1m5.txt,39
Client 6,file1m5.txt,28
Client 8,file1m5.txt,38
Client 7,file1m5.txt,48
Client 9,file1m5.txt,54
