Client 0,file130k3.txt,131
Client 5,file500k4.txt,285
Client 1,file350k4.txt,294
Client 3,file500k2.txt,226
Client 4,file75k1.txt,190
Client 2,file200k1.txt,145
Client 7,file75k5.txt,173
Client 6,file1m5.txt,244
Client 10,file1m3.txt,252
Client 11,file1m4.txt,270
Client 9,file350k3.txt,186
Client 12,file500k1.txt,211
Client 8,file350k4.txt,13
Client 14,file130k1.txt,174
Client 13,file130k1.txt,19
Client 19,file75k4.txt,195
Client 18,file130k5.txt,175
Client 15,file130k2.txt,200
Client 16,file1m4.txt,10
Client 17,file75k2.txt,183
Client 20,file350k4.txt,178
Client 28,file350k1.txt,203
Client 31,file75k2.txt,25
Client 23,file75k2.txt,573
Client 27,file110k1.txt,185
Client 21,file350k4.txt,18
Client 24,file75k5.txt,4
Client 22,file200k1.txt,19
Client 29,file350k4.txt,19
Client 26,file130k4.txt,687
Client 25,file1m3.txt,39
Client 32,file1m2.txt,186
Client 30,file75k4.txt,21
Client 33,file130k3.txt,17
Client 34,file500k2.txt,24
Client 35,file130k2.txt,21
Client 36,file350k4.txt,21
Client 46,file350k5.txt,718
Client 38,file350k5.txt,18
Client 40,file130k5.txt,5
Client 44,file200k1.txt,493
Client 43,file350k2.txt,728
Client 45,file130k4.txt,18
Client 41,file130k1.txt,426
Client 39,file500k1.txt,6
Client 42,file200k4.txt,681
Client 37,file130k2.txt,4
Client 49,file110k3.txt,701
Client 48,file130k3.txt,4
Client 47,file200k3.txt,693
Client 57,file350k2.txt,19
Client 51,file75k4.txt,651
Client 55,file350k3.txt,19
Client 56,file500k5.txt,1334
Client 54,file350k3.txt,718
Client 50,file350k4.txt,19
Client 59,file1m5.txt,817
Client 58,file350k2.txt,8
Client 53,file350k1.txt,21
Client 52,file130k4.txt,6
Client 62,file200k1.txt,282
Client 64,file75k5.txt,148
Client 61,file110k5.txt,687
Client 63,file75k2.txt,5
Client 60,file130k1.txt,14
Client 66,file200k5.txt,690
Client 65,file200k4.txt,697
Client 72,file1m2.txt,39
Client 71,file1m1.txt,1463
Client 68,file500k3.txt,2092
Client 69,file350k5.txt,1047
Client 74,file1m2.txt,1910
Client 67,file75k3.txt,1671
Client 73,file130k5.txt,1245
Client 75,file75k5.txt,1249
Client 70,file1m3.txt,1363
Client 81,file200k5.txt,685
Client 77,file200k1.txt,688
Client 82,file1m4.txt,752
Client 80,file130k5.txt,126
Client 79,file110k1.txt,734
Client 83,file1m3.txt,31
Client 76,file75k2.txt,12
Client 78,file110k4.txt,686
Client 84,file130k1.txt,163
Client 85,file130k5.txt,14
Client 88,file200k1.txt,8
Client 86,file110k1.txt,223
Client 87,file500k5.txt,722
Client 89,file500k5.txt,12
Client 91,file1m1.txt,844
Client 93,file350k2.txt,19
Client 92,file110k3.txt,711
Client 90,file130k4.txt,296
Client 96,file350k1.txt,18
Client 94,file1m5.txt,743
Client 98,file75k4.txt,3
Client 95,file500k3.txt,712
Client 97,file75k5.txt,12
Client 99,file200k3.txt,1201
Client 100,file200k4.txt,680
Client 102,file1m5.txt,737
Client 101,file200k3.txt,704
Client 108,file500k3.txt,968
Client 104,file110k3.txt,931
Client 109,file75k2.txt,11
Client 106,file75k1.txt,907
Client 107,file130k1.txt,645
Client 103,file75k5.txt,281
Client 105,file75k5.txt,11
Client 110,file75k5.txt,400
Client 112,file350k4.txt,596
Client 111,file75k2.txt,233
Client 113,file1m5.txt,627
Client 122,file130k2.txt,702
Client 114,file130k1.txt,920
Client 118,file1m3.txt,940
Client 121,file500k3.txt,406
Client 116,file130k3.txt,845
Client 115,file200k2.txt,961
Client 117,file200k2.txt,1040
Client 119,file130k1.txt,840
Client 120,file110k5.txt,750
Client 125,file350k1.txt,21
Client 124,file110k2.txt,695
Client 123,file350k5.txt,721
Client 127,file200k3.txt,715
Client 126,file130k4.txt,572
Client 128,file350k5.txt,19
Client 134,file130k2.txt,934
Client 138,file350k2.txt,698
Client 129,file200k5.txt,867
Client 133,file500k2.txt,1091
Client 139,file75k2.txt,11
Client 137,file1m3.txt,975
Client 136,file500k4.txt,1393
Client 132,file200k5.txt,1221
Client 140,file130k4.txt,836
Client 130,file500k5.txt,728
Client 131,file130k1.txt,428
Client 141,file500k3.txt,178
Client 135,file350k4.txt,382
Client 142,file110k4.txt,1099
Client 143,file75k4.txt,12
Client 144,file500k4.txt,715
Client 145,file500k1.txt,714
Client 147,file75k1.txt,696
Client 146,file1m3.txt,9
Client 148,file200k2.txt,693
Client 149,file350k2.txt,19
