Client 5,file500k4.txt,300
Client 4,file75k1.txt,173
Client 1,file350k4.txt,184
Client 0,file130k3.txt,150
Client 3,file500k2.txt,187
Client 6,file1m5.txt,272
Client 2,file200k1.txt,158
Client 10,file1m3.txt,488
Client 7,file75k5.txt,350
Client 8,file350k4.txt,5
Client 11,file1m4.txt,205
Client 9,file350k3.txt,264
Client 17,file75k2.txt,312
Client 12,file500k1.txt,205
Client 13,file130k1.txt,21
Client 14,file130k1.txt,202
Client 18,file130k5.txt,200
Client 16,file1m4.txt,359
Client 15,file130k2.txt,174
Client 19,file75k4.txt,377
Client 29,file350k4.txt,10
Client 26,file130k4.txt,699
Client 22,file200k1.txt,21
Client 20,file350k4.txt,5
Client 27,file110k1.txt,140
Client 24,file75k5.txt,17
Client 28,file350k1.txt,192
Client 31,file75k2.txt,19
Client 23,file75k2.txt,484
Client 25,file1m3.txt,34
Client 32,file1m2.txt,201
Client 30,file75k4.txt,20
Client 21,file350k4.txt,19
Client 33,file130k3.txt,24
Client 41,file130k1.txt,13
Client 35,file130k2.txt,13
Client 36,file350k4.txt,388
Client 42,file200k4.txt,1050
Client 40,file130k5.txt,23
Client 38,file350k5.txt,670
Client 34,file500k2.txt,513
Client 37,file130k2.txt,1024
Client 39,file500k1.txt,662
Client 46,file350k5.txt,732
Client 43,file350k2.txt,705
Client 45,file130k4.txt,9
Client 44,file200k1.txt,526
Client 47,file200k3.txt,671
Client 48,file130k3.txt,7
Client 51,file75k4.txt,11
Client 55,file350k3.txt,603
Client 49,file110k3.txt,693
Client 53,file350k1.txt,5
Client 54,file350k3.txt,680
Client 52,file130k4.txt,3
Client 50,file350k4.txt,19
Client 56,file500k5.txt,1309
Client 59,file1m5.txt,782
Client 57,file350k2.txt,13
Client 58,file350k2.txt,20
Client 60,file130k1.txt,8
Client 61,file110k5.txt,703
Client 63,file75k2.txt,202
Client 62,file200k1.txt,15
Client 65,file200k4.txt,723
Client 68,file500k3.txt,720
Client 67,file75k3.txt,673
Client 64,file75k5.txt,9
Client 66,file200k5.txt,722
Client 69,file350k5.txt,175
Client 83,file1m3.txt,218
Client 70,file1m3.txt,772
Client 80,file130k5.txt,255
Client 74,file1m2.txt,761
Client 71,file1m1.txt,760
Client 72,file1m2.txt,746
Client 75,file75k5.txt,526
Client 73,file130k5.txt,16
Client 77,file200k1.txt,1182
Client 81,file200k5.txt,1380
Client 82,file1m4.txt,120
Client 76,file75k2.txt,156
Client 78,file110k4.txt,720
Client 79,file110k1.txt,1196
Client 87,file500k5.txt,706
Client 86,file110k1.txt,190
Client 84,file130k1.txt,4
Client 85,file130k5.txt,13
Client 88,file200k1.txt,14
Client 89,file500k5.txt,1406
Client 98,file75k4.txt,432
Client 92,file110k3.txt,791
Client 90,file130k4.txt,370
Client 95,file500k3.txt,699
Client 96,file350k1.txt,144
Client 91,file1m1.txt,906
Client 94,file1m5.txt,1173
Client 97,file75k5.txt,12
Client 93,file350k2.txt,19
Client 99,file200k3.txt,721
Client 102,file1m5.txt,729
Client 107,file130k1.txt,495
Client 105,file75k5.txt,11
Client 101,file200k3.txt,695
Client 108,file500k3.txt,715
Client 104,file110k3.txt,997
Client 109,file75k2.txt,12
Client 103,file75k5.txt,11
Client 110,file75k5.txt,554
Client 100,file200k4.txt,726
Client 106,file75k1.txt,692
Client 111,file75k2.txt,46
Client 112,file350k4.txt,9
Client 113,file1m5.txt,39
Client 121,file500k3.txt,715
Client 114,file130k1.txt,1088
Client 120,file110k5.txt,681
Client 118,file1m3.txt,1079
Client 115,file200k2.txt,1163
Client 117,file200k2.txt,1198
Client 124,file110k2.txt,1453
Client 116,file130k3.txt,20
Client 119,file130k1.txt,1025
Client 122,file130k2.txt,17
Client 123,file350k5.txt,863
Client 125,file350k1.txt,339
Client 126,file130k4.txt,693
Client 127,file200k3.txt,704
Client 129,file200k5.txt,685
Client 128,file350k5.txt,95
Client 130,file500k5.txt,697
Client 133,file500k2.txt,1062
Client 132,file200k5.txt,1172
Client 135,file350k4.txt,18
Client 134,file130k2.txt,849
Client 131,file130k1.txt,374
Client 136,file500k4.txt,1303
Client 145,file500k1.txt,714
Client 144,file500k4.txt,719
Client 140,file130k4.txt,370
Client 138,file350k2.txt,339
Client 137,file1m3.txt,709
Client 141,file500k3.txt,7
Client 146,file1m3.txt,26
Client 142,file110k4.txt,879
Client 139,file75k2.txt,11
Client 143,file75k4.txt,4
Client 148,file200k2.txt,687
Client 147,file75k1.txt,727
Client 149,file350k2.txt,19
